"","date","d18Op","lat","lon"
"468",2001-04-12,-8.48536205291748,48.1556283354368,15.9375
"469",2001-04-13,-1.09626483917236,48.1556283354368,15.9375
"470",2001-04-14,-5.58046627044678,48.1556283354368,15.9375
"471",2001-04-15,-2.45678400993347,48.1556283354368,15.9375
"472",2001-04-16,-6.44735670089722,48.1556283354368,15.9375
"473",2001-04-17,-8.66414451599121,48.1556283354368,15.9375
"474",2001-04-18,-4.45722341537476,48.1556283354368,15.9375
"475",2001-04-19,-1.10326182842255,48.1556283354368,15.9375
"476",2001-04-20,-2.60815334320068,48.1556283354368,15.9375
"477",2001-04-21,-2.27207660675049,48.1556283354368,15.9375
"478",2001-04-22,-1.97883796691895,48.1556283354368,15.9375
"479",2001-04-23,-3.27450966835022,48.1556283354368,15.9375
"480",2001-04-24,-2.05145502090454,48.1556283354368,15.9375
"481",2001-04-25,-1.10505080223083,48.1556283354368,15.9375
"482",2001-04-26,-2.09368181228638,48.1556283354368,15.9375
"483",2001-04-27,NA,48.1556283354368,15.9375
"484",2001-04-28,NA,48.1556283354368,15.9375
"485",2001-04-29,NA,48.1556283354368,15.9375
"486",2001-04-30,-1.76904022693634,48.1556283354368,15.9375
"487",2001-05-01,NA,48.1556283354368,15.9375
"488",2001-05-02,NA,48.1556283354368,15.9375
"489",2001-05-03,NA,48.1556283354368,15.9375
"490",2001-05-04,-5.48341703414917,48.1556283354368,15.9375
"491",2001-05-05,-5.81694412231445,48.1556283354368,15.9375
"492",2001-05-06,-5.65043020248413,48.1556283354368,15.9375
"493",2001-05-07,-5.10099220275879,48.1556283354368,15.9375
"494",2001-05-08,-4.00615167617798,48.1556283354368,15.9375
"495",2001-05-09,NA,48.1556283354368,15.9375
"496",2001-05-10,0.110827542841434,48.1556283354368,15.9375
"497",2001-05-11,NA,48.1556283354368,15.9375
"498",2001-05-12,-2.07133817672729,48.1556283354368,15.9375
"499",2001-05-13,NA,48.1556283354368,15.9375
"500",2001-05-14,-1.82694470882416,48.1556283354368,15.9375
"501",2001-05-15,-2.94857859611511,48.1556283354368,15.9375
"502",2001-05-16,NA,48.1556283354368,15.9375
"503",2001-05-17,0.272077202796936,48.1556283354368,15.9375
"504",2001-05-18,-2.20163440704346,48.1556283354368,15.9375
"505",2001-05-19,-3.76661586761475,48.1556283354368,15.9375
"506",2001-05-20,NA,48.1556283354368,15.9375
"507",2001-05-21,NA,48.1556283354368,15.9375
"508",2001-05-22,NA,48.1556283354368,15.9375
"509",2001-05-23,NA,48.1556283354368,15.9375
"510",2001-05-24,NA,48.1556283354368,15.9375
"511",2001-05-25,-3.54043340682983,48.1556283354368,15.9375
"512",2001-05-26,NA,48.1556283354368,15.9375
"513",2001-05-27,NA,48.1556283354368,15.9375
"514",2001-05-28,NA,48.1556283354368,15.9375
"515",2001-05-29,NA,48.1556283354368,15.9375
"516",2001-05-30,0.192836165428162,48.1556283354368,15.9375
"517",2001-05-31,-0.661180138587952,48.1556283354368,15.9375
"518",2001-06-01,-0.566010653972626,48.1556283354368,15.9375
"519",2001-06-02,-5.36653280258179,48.1556283354368,15.9375
"520",2001-06-03,-11.0985145568848,48.1556283354368,15.9375
"521",2001-06-04,-0.657127499580383,48.1556283354368,15.9375
"522",2001-06-05,NA,48.1556283354368,15.9375
"523",2001-06-06,0.542871475219727,48.1556283354368,15.9375
"524",2001-06-07,NA,48.1556283354368,15.9375
"525",2001-06-08,-1.03180336952209,48.1556283354368,15.9375
"526",2001-06-09,0.206208363175392,48.1556283354368,15.9375
"527",2001-06-10,NA,48.1556283354368,15.9375
"528",2001-06-11,NA,48.1556283354368,15.9375
"529",2001-06-12,NA,48.1556283354368,15.9375
"530",2001-06-13,NA,48.1556283354368,15.9375
"531",2001-06-14,-0.662166774272919,48.1556283354368,15.9375
"532",2001-06-15,NA,48.1556283354368,15.9375
"533",2001-06-16,NA,48.1556283354368,15.9375
"534",2001-06-17,-4.45121717453003,48.1556283354368,15.9375
"535",2001-06-18,-9.4904613494873,48.1556283354368,15.9375
"536",2001-06-19,NA,48.1556283354368,15.9375
"537",2001-06-20,NA,48.1556283354368,15.9375
"538",2001-06-21,-4.14663600921631,48.1556283354368,15.9375
"539",2001-06-22,-3.05537223815918,48.1556283354368,15.9375
"540",2001-06-23,NA,48.1556283354368,15.9375
"541",2001-06-24,NA,48.1556283354368,15.9375
"542",2001-06-25,NA,48.1556283354368,15.9375
"543",2001-06-26,NA,48.1556283354368,15.9375
"544",2001-06-27,NA,48.1556283354368,15.9375
"545",2001-06-28,NA,48.1556283354368,15.9375
"546",2001-06-29,NA,48.1556283354368,15.9375
"547",2001-06-30,NA,48.1556283354368,15.9375
"548",2001-07-01,NA,48.1556283354368,15.9375
"549",2001-07-02,NA,48.1556283354368,15.9375
"550",2001-07-03,-0.64543741941452,48.1556283354368,15.9375
"551",2001-07-04,-1.1159884929657,48.1556283354368,15.9375
"552",2001-07-05,-2.27781629562378,48.1556283354368,15.9375
"553",2001-07-06,NA,48.1556283354368,15.9375
"554",2001-07-07,0.693488776683807,48.1556283354368,15.9375
"555",2001-07-08,-0.19954988360405,48.1556283354368,15.9375
"556",2001-07-09,-4.67393350601196,48.1556283354368,15.9375
"557",2001-07-10,-7.10455513000488,48.1556283354368,15.9375
"558",2001-07-11,NA,48.1556283354368,15.9375
"559",2001-07-12,-5.00548076629639,48.1556283354368,15.9375
"560",2001-07-13,NA,48.1556283354368,15.9375
"561",2001-07-14,-2.61007308959961,48.1556283354368,15.9375
"562",2001-07-15,NA,48.1556283354368,15.9375
"563",2001-07-16,NA,48.1556283354368,15.9375
"564",2001-07-17,-3.95017147064209,48.1556283354368,15.9375
"565",2001-07-18,-2.00788378715515,48.1556283354368,15.9375
"566",2001-07-19,-2.35155582427979,48.1556283354368,15.9375
"567",2001-07-20,-7.95055437088013,48.1556283354368,15.9375
"568",2001-07-21,NA,48.1556283354368,15.9375
"569",2001-07-22,-1.72914445400238,48.1556283354368,15.9375
"570",2001-07-23,-2.54979133605957,48.1556283354368,15.9375
"571",2001-07-24,-4.7085747718811,48.1556283354368,15.9375
"572",2001-07-25,-6.48787975311279,48.1556283354368,15.9375
"573",2001-07-26,NA,48.1556283354368,15.9375
"574",2001-07-27,NA,48.1556283354368,15.9375
"575",2001-07-28,NA,48.1556283354368,15.9375
"576",2001-07-29,-2.01078724861145,48.1556283354368,15.9375
"577",2001-07-30,NA,48.1556283354368,15.9375
"578",2001-07-31,NA,48.1556283354368,15.9375
"579",2001-08-01,NA,48.1556283354368,15.9375
"580",2001-08-02,NA,48.1556283354368,15.9375
"581",2001-08-03,NA,48.1556283354368,15.9375
"582",2001-08-04,NA,48.1556283354368,15.9375
"583",2001-08-05,-3.55074858665466,48.1556283354368,15.9375
"584",2001-08-06,-3.39104104042053,48.1556283354368,15.9375
"585",2001-08-07,NA,48.1556283354368,15.9375
"586",2001-08-08,NA,48.1556283354368,15.9375
"587",2001-08-09,0.0443742349743843,48.1556283354368,15.9375
"588",2001-08-10,-2.23256897926331,48.1556283354368,15.9375
"589",2001-08-11,-4.84720802307129,48.1556283354368,15.9375
"590",2001-08-12,NA,48.1556283354368,15.9375
"591",2001-08-13,NA,48.1556283354368,15.9375
"592",2001-08-14,NA,48.1556283354368,15.9375
"593",2001-08-15,NA,48.1556283354368,15.9375
"594",2001-08-16,NA,48.1556283354368,15.9375
"595",2001-08-17,NA,48.1556283354368,15.9375
"596",2001-08-18,NA,48.1556283354368,15.9375
"597",2001-08-19,NA,48.1556283354368,15.9375
"598",2001-08-20,NA,48.1556283354368,15.9375
"599",2001-08-21,NA,48.1556283354368,15.9375
"600",2001-08-22,NA,48.1556283354368,15.9375
"601",2001-08-23,NA,48.1556283354368,15.9375
"602",2001-08-24,NA,48.1556283354368,15.9375
"603",2001-08-25,NA,48.1556283354368,15.9375
"604",2001-08-26,NA,48.1556283354368,15.9375
"605",2001-08-27,NA,48.1556283354368,15.9375
"606",2001-08-28,NA,48.1556283354368,15.9375
"607",2001-08-29,NA,48.1556283354368,15.9375
"608",2001-08-30,NA,48.1556283354368,15.9375
"609",2001-08-31,-0.0433802381157875,48.1556283354368,15.9375
"610",2001-09-01,-9.2021951675415,48.1556283354368,15.9375
"611",2001-09-02,-8.95850276947021,48.1556283354368,15.9375
"612",2001-09-03,NA,48.1556283354368,15.9375
"613",2001-09-04,-6.0544867515564,48.1556283354368,15.9375
"614",2001-09-05,-14.5050430297852,48.1556283354368,15.9375
"615",2001-09-06,-3.49717783927917,48.1556283354368,15.9375
"616",2001-09-07,-6.47560739517212,48.1556283354368,15.9375
"617",2001-09-08,-3.99076080322266,48.1556283354368,15.9375
"618",2001-09-09,-3.82000231742859,48.1556283354368,15.9375
"619",2001-09-10,-2.57297515869141,48.1556283354368,15.9375
"620",2001-09-11,-2.09485411643982,48.1556283354368,15.9375
"621",2001-09-12,-4.2850513458252,48.1556283354368,15.9375
"622",2001-09-13,-5.85228300094604,48.1556283354368,15.9375
"623",2001-09-14,-4.68696165084839,48.1556283354368,15.9375
"624",2001-09-15,-8.63000679016113,48.1556283354368,15.9375
"625",2001-09-16,-8.56296062469482,48.1556283354368,15.9375
"626",2001-09-17,-7.37101697921753,48.1556283354368,15.9375
"627",2001-09-18,-10.4653644561768,48.1556283354368,15.9375
"628",2001-09-19,-8.55117034912109,48.1556283354368,15.9375
"629",2001-09-20,NA,48.1556283354368,15.9375
"630",2001-09-21,-0.531920552253723,48.1556283354368,15.9375
"631",2001-09-22,-0.333144247531891,48.1556283354368,15.9375
"632",2001-09-23,-1.21474742889404,48.1556283354368,15.9375
"633",2001-09-24,-0.653254389762878,48.1556283354368,15.9375
"634",2001-09-25,-8.68038749694824,48.1556283354368,15.9375
"635",2001-09-26,-13.213005065918,48.1556283354368,15.9375
"636",2001-09-27,NA,48.1556283354368,15.9375
"637",2001-09-28,NA,48.1556283354368,15.9375
"638",2001-09-29,NA,48.1556283354368,15.9375
"639",2001-09-30,-2.01596283912659,48.1556283354368,15.9375
"640",2001-10-01,NA,48.1556283354368,15.9375
"641",2001-10-02,NA,48.1556283354368,15.9375
"642",2001-10-03,-1.88394379615784,48.1556283354368,15.9375
"643",2001-10-04,-1.21960508823395,48.1556283354368,15.9375
"644",2001-10-05,-2.02903389930725,48.1556283354368,15.9375
"645",2001-10-06,-0.816651880741119,48.1556283354368,15.9375
"646",2001-10-07,-0.729389369487762,48.1556283354368,15.9375
"647",2001-10-08,-0.714377462863922,48.1556283354368,15.9375
"648",2001-10-09,-1.15858447551727,48.1556283354368,15.9375
"649",2001-10-10,-1.50599157810211,48.1556283354368,15.9375
"650",2001-10-11,NA,48.1556283354368,15.9375
"651",2001-10-12,NA,48.1556283354368,15.9375
"652",2001-10-13,NA,48.1556283354368,15.9375
"653",2001-10-14,NA,48.1556283354368,15.9375
"654",2001-10-15,NA,48.1556283354368,15.9375
"655",2001-10-16,-2.498450756073,48.1556283354368,15.9375
"656",2001-10-17,NA,48.1556283354368,15.9375
"657",2001-10-18,NA,48.1556283354368,15.9375
"658",2001-10-19,NA,48.1556283354368,15.9375
"659",2001-10-20,-0.401252150535583,48.1556283354368,15.9375
"660",2001-10-21,-1.12000143527985,48.1556283354368,15.9375
"661",2001-10-22,-2.6550395488739,48.1556283354368,15.9375
"662",2001-10-23,-2.64677786827087,48.1556283354368,15.9375
"663",2001-10-24,-2.32374572753906,48.1556283354368,15.9375
"664",2001-10-25,NA,48.1556283354368,15.9375
"665",2001-10-26,NA,48.1556283354368,15.9375
"666",2001-10-27,NA,48.1556283354368,15.9375
"667",2001-10-28,NA,48.1556283354368,15.9375
"668",2001-10-29,-1.5167111158371,48.1556283354368,15.9375
"669",2001-10-30,-1.33388042449951,48.1556283354368,15.9375
"670",2001-10-31,NA,48.1556283354368,15.9375
"671",2001-11-01,-5.17658615112305,48.1556283354368,15.9375
"672",2001-11-02,NA,48.1556283354368,15.9375
"673",2001-11-03,NA,48.1556283354368,15.9375
"674",2001-11-04,-1.58346474170685,48.1556283354368,15.9375
"675",2001-11-05,-2.26350355148315,48.1556283354368,15.9375
"676",2001-11-06,-2.42509365081787,48.1556283354368,15.9375
"677",2001-11-07,-1.34944462776184,48.1556283354368,15.9375
"678",2001-11-08,-3.18078804016113,48.1556283354368,15.9375
"679",2001-11-09,-10.4252262115479,48.1556283354368,15.9375
"680",2001-11-10,-6.50445365905762,48.1556283354368,15.9375
"681",2001-11-11,-1.63312470912933,48.1556283354368,15.9375
"682",2001-11-12,-4.62661075592041,48.1556283354368,15.9375
"683",2001-11-13,-5.76630449295044,48.1556283354368,15.9375
"684",2001-11-14,NA,48.1556283354368,15.9375
"685",2001-11-15,NA,48.1556283354368,15.9375
"686",2001-11-16,-4.36168050765991,48.1556283354368,15.9375
"687",2001-11-17,-2.2093391418457,48.1556283354368,15.9375
"688",2001-11-18,-2.25552749633789,48.1556283354368,15.9375
"689",2001-11-19,-3.83715867996216,48.1556283354368,15.9375
"690",2001-11-20,NA,48.1556283354368,15.9375
"691",2001-11-21,-4.40979528427124,48.1556283354368,15.9375
"692",2001-11-22,-4.00568294525146,48.1556283354368,15.9375
"693",2001-11-23,-2.35257029533386,48.1556283354368,15.9375
"694",2001-11-24,-3.84753036499023,48.1556283354368,15.9375
"695",2001-11-25,NA,48.1556283354368,15.9375
"696",2001-11-26,-3.77036190032959,48.1556283354368,15.9375
"697",2001-11-27,-5.83500719070435,48.1556283354368,15.9375
"698",2001-11-28,-7.16258716583252,48.1556283354368,15.9375
"699",2001-11-29,-4.8812084197998,48.1556283354368,15.9375
"700",2001-11-30,-5.38319492340088,48.1556283354368,15.9375
"701",2001-12-01,-13.114842414856,48.1556283354368,15.9375
"702",2001-12-02,-9.86375904083252,48.1556283354368,15.9375
"703",2001-12-03,-7.37482833862305,48.1556283354368,15.9375
"704",2001-12-04,-6.87958765029907,48.1556283354368,15.9375
"705",2001-12-05,-5.09244108200073,48.1556283354368,15.9375
"706",2001-12-06,-3.44199514389038,48.1556283354368,15.9375
"707",2001-12-07,NA,48.1556283354368,15.9375
"708",2001-12-08,NA,48.1556283354368,15.9375
"709",2001-12-09,NA,48.1556283354368,15.9375
"710",2001-12-10,-3.30221199989319,48.1556283354368,15.9375
"711",2001-12-11,-4.22991943359375,48.1556283354368,15.9375
"712",2001-12-12,-6.88644075393677,48.1556283354368,15.9375
"713",2001-12-13,-15.0096292495728,48.1556283354368,15.9375
"714",2001-12-14,NA,48.1556283354368,15.9375
"715",2001-12-15,NA,48.1556283354368,15.9375
"716",2001-12-16,NA,48.1556283354368,15.9375
"717",2001-12-17,-4.84724617004395,48.1556283354368,15.9375
"718",2001-12-18,-6.1700325012207,48.1556283354368,15.9375
"719",2001-12-19,-5.01517724990845,48.1556283354368,15.9375
"720",2001-12-20,-3.85260796546936,48.1556283354368,15.9375
"721",2001-12-21,-5.6778621673584,48.1556283354368,15.9375
"722",2001-12-22,NA,48.1556283354368,15.9375
"723",2001-12-23,-3.23327231407166,48.1556283354368,15.9375
"724",2001-12-24,NA,48.1556283354368,15.9375
"725",2001-12-25,-4.75176906585693,48.1556283354368,15.9375
"726",2001-12-26,-7.1251482963562,48.1556283354368,15.9375
"727",2001-12-27,-14.3418855667114,48.1556283354368,15.9375
"728",2001-12-28,-1.94173645973206,48.1556283354368,15.9375
"729",2001-12-29,-2.64999580383301,48.1556283354368,15.9375
"730",2001-12-30,-1.87791502475739,48.1556283354368,15.9375
"731",2001-12-31,NA,48.1556283354368,15.9375
"732",2002-01-01,-2.32780814170837,48.1556283354368,15.9375
"733",2002-01-02,-3.17057394981384,48.1556283354368,15.9375
"734",2002-01-03,NA,48.1556283354368,15.9375
"735",2002-01-04,-5.23904657363892,48.1556283354368,15.9375
"736",2002-01-05,-3.59275126457214,48.1556283354368,15.9375
"737",2002-01-06,-3.08460688591003,48.1556283354368,15.9375
"738",2002-01-07,-2.54506611824036,48.1556283354368,15.9375
"739",2002-01-08,NA,48.1556283354368,15.9375
"740",2002-01-09,-4.63766098022461,48.1556283354368,15.9375
"741",2002-01-10,-3.75695729255676,48.1556283354368,15.9375
"742",2002-01-11,-4.13262510299683,48.1556283354368,15.9375
"743",2002-01-12,-3.49601030349731,48.1556283354368,15.9375
"744",2002-01-13,-5.91221237182617,48.1556283354368,15.9375
"745",2002-01-14,-9.48966598510742,48.1556283354368,15.9375
"746",2002-01-15,-9.15907764434814,48.1556283354368,15.9375
"747",2002-01-16,-8.6106595993042,48.1556283354368,15.9375
"748",2002-01-17,-5.95817232131958,48.1556283354368,15.9375
"749",2002-01-18,NA,48.1556283354368,15.9375
"750",2002-01-19,-5.36204957962036,48.1556283354368,15.9375
"751",2002-01-20,-3.07337808609009,48.1556283354368,15.9375
"752",2002-01-21,-2.82540535926819,48.1556283354368,15.9375
"753",2002-01-22,-1.73049879074097,48.1556283354368,15.9375
"754",2002-01-23,-0.52773529291153,48.1556283354368,15.9375
"755",2002-01-24,-4.86596632003784,48.1556283354368,15.9375
"756",2002-01-25,NA,48.1556283354368,15.9375
"757",2002-01-26,-2.53972434997559,48.1556283354368,15.9375
"758",2002-01-27,-2.79346704483032,48.1556283354368,15.9375
"759",2002-01-28,-4.39689493179321,48.1556283354368,15.9375
"760",2002-01-29,-3.30462145805359,48.1556283354368,15.9375
"761",2002-01-30,-2.75631880760193,48.1556283354368,15.9375
"762",2002-01-31,-3.37368822097778,48.1556283354368,15.9375
"763",2002-02-01,-1.53622043132782,48.1556283354368,15.9375
"764",2002-02-02,-4.61379528045654,48.1556283354368,15.9375
"765",2002-02-03,-4.472496509552,48.1556283354368,15.9375
"766",2002-02-04,-3.59030294418335,48.1556283354368,15.9375
"767",2002-02-05,-2.03436207771301,48.1556283354368,15.9375
"768",2002-02-06,-1.80642080307007,48.1556283354368,15.9375
"769",2002-02-07,-3.11477327346802,48.1556283354368,15.9375
"770",2002-02-08,-6.51556730270386,48.1556283354368,15.9375
"771",2002-02-09,-1.79287981987,48.1556283354368,15.9375
"772",2002-02-10,-2.22744297981262,48.1556283354368,15.9375
"773",2002-02-11,-1.00580680370331,48.1556283354368,15.9375
"774",2002-02-12,-2.05313086509705,48.1556283354368,15.9375
"775",2002-02-13,-1.57772290706635,48.1556283354368,15.9375
"776",2002-02-14,-3.29082202911377,48.1556283354368,15.9375
"777",2002-02-15,-1.375941157341,48.1556283354368,15.9375
"778",2002-02-16,-1.38644206523895,48.1556283354368,15.9375
"779",2002-02-17,-2.69463634490967,48.1556283354368,15.9375
"780",2002-02-18,-1.18962442874908,48.1556283354368,15.9375
"781",2002-02-19,-2.86966562271118,48.1556283354368,15.9375
"782",2002-02-20,-1.98506200313568,48.1556283354368,15.9375
"783",2002-02-21,-7.15790939331055,48.1556283354368,15.9375
"784",2002-02-22,NA,48.1556283354368,15.9375
"785",2002-02-23,-1.93114984035492,48.1556283354368,15.9375
"786",2002-02-24,-1.54522383213043,48.1556283354368,15.9375
"787",2002-02-25,-0.210332497954369,48.1556283354368,15.9375
"788",2002-02-26,NA,48.1556283354368,15.9375
"789",2002-02-27,-1.03999090194702,48.1556283354368,15.9375
"790",2002-02-28,-0.40396985411644,48.1556283354368,15.9375
"791",2002-03-01,-2.86022281646729,48.1556283354368,15.9375
"792",2002-03-02,-0.774972915649414,48.1556283354368,15.9375
"793",2002-03-03,-4.53046083450317,48.1556283354368,15.9375
"794",2002-03-04,-4.54774332046509,48.1556283354368,15.9375
"795",2002-03-05,NA,48.1556283354368,15.9375
"796",2002-03-06,NA,48.1556283354368,15.9375
"797",2002-03-07,-1.67137849330902,48.1556283354368,15.9375
"798",2002-03-08,NA,48.1556283354368,15.9375
"799",2002-03-09,NA,48.1556283354368,15.9375
"800",2002-03-10,NA,48.1556283354368,15.9375
"801",2002-03-11,NA,48.1556283354368,15.9375
"802",2002-03-12,NA,48.1556283354368,15.9375
"803",2002-03-13,NA,48.1556283354368,15.9375
"804",2002-03-14,NA,48.1556283354368,15.9375
"805",2002-03-15,NA,48.1556283354368,15.9375
"806",2002-03-16,NA,48.1556283354368,15.9375
"807",2002-03-17,NA,48.1556283354368,15.9375
"808",2002-03-18,NA,48.1556283354368,15.9375
"809",2002-03-19,-2.69445896148682,48.1556283354368,15.9375
"810",2002-03-20,NA,48.1556283354368,15.9375
"811",2002-03-21,-3.25752305984497,48.1556283354368,15.9375
"812",2002-03-22,-4.45739126205444,48.1556283354368,15.9375
"813",2002-03-23,-6.61251354217529,48.1556283354368,15.9375
"814",2002-03-24,-9.96102046966553,48.1556283354368,15.9375
"815",2002-03-25,NA,48.1556283354368,15.9375
"816",2002-03-26,NA,48.1556283354368,15.9375
"817",2002-03-27,-8.48759746551514,48.1556283354368,15.9375
"818",2002-03-28,NA,48.1556283354368,15.9375
"819",2002-03-29,NA,48.1556283354368,15.9375
"820",2002-03-30,NA,48.1556283354368,15.9375
"821",2002-03-31,NA,48.1556283354368,15.9375
"822",2002-04-01,NA,48.1556283354368,15.9375
"823",2002-04-02,NA,48.1556283354368,15.9375
"824",2002-04-03,NA,48.1556283354368,15.9375
"825",2002-04-04,NA,48.1556283354368,15.9375
"826",2002-04-05,-5.29088449478149,48.1556283354368,15.9375
"827",2002-04-06,-2.49945211410522,48.1556283354368,15.9375
"828",2002-04-07,NA,48.1556283354368,15.9375
"829",2002-04-08,-7.37516164779663,48.1556283354368,15.9375
"830",2002-04-09,-10.9140472412109,48.1556283354368,15.9375
"831",2002-04-10,-9.6624755859375,48.1556283354368,15.9375
"832",2002-04-11,-4.31463146209717,48.1556283354368,15.9375
"833",2002-04-12,-3.49068975448608,48.1556283354368,15.9375
"834",2002-04-13,-5.49417352676392,48.1556283354368,15.9375
"835",2002-04-14,-6.62493324279785,48.1556283354368,15.9375
"836",2002-04-15,-5.97138404846191,48.1556283354368,15.9375
"837",2002-04-16,-6.69011116027832,48.1556283354368,15.9375
"838",2002-04-17,-10.1739463806152,48.1556283354368,15.9375
"839",2002-04-18,-4.37969779968262,48.1556283354368,15.9375
"840",2002-04-19,-4.96980285644531,48.1556283354368,15.9375
"841",2002-04-20,-9.68982410430908,48.1556283354368,15.9375
"842",2002-04-21,-6.2231559753418,48.1556283354368,15.9375
"843",2002-04-22,NA,48.1556283354368,15.9375
"844",2002-04-23,-3.97630667686462,48.1556283354368,15.9375
"845",2002-04-24,-2.56079316139221,48.1556283354368,15.9375
"846",2002-04-25,NA,48.1556283354368,15.9375
"847",2002-04-26,NA,48.1556283354368,15.9375
"848",2002-04-27,-6.72150087356567,48.1556283354368,15.9375
"849",2002-04-28,NA,48.1556283354368,15.9375
"850",2002-04-29,0.73299103975296,48.1556283354368,15.9375
"851",2002-04-30,-0.461173743009567,48.1556283354368,15.9375
"852",2002-05-01,-1.2376594543457,48.1556283354368,15.9375
"853",2002-05-02,-0.145078137516975,48.1556283354368,15.9375
"854",2002-05-03,-0.415934324264526,48.1556283354368,15.9375
"855",2002-05-04,-1.54530370235443,48.1556283354368,15.9375
"856",2002-05-05,-1.89748048782349,48.1556283354368,15.9375
"857",2002-05-06,NA,48.1556283354368,15.9375
"858",2002-05-07,NA,48.1556283354368,15.9375
"859",2002-05-08,-0.820639789104462,48.1556283354368,15.9375
"860",2002-05-09,-1.61814963817596,48.1556283354368,15.9375
"861",2002-05-10,-1.71330213546753,48.1556283354368,15.9375
"862",2002-05-11,-2.20676755905151,48.1556283354368,15.9375
"863",2002-05-12,-4.43783330917358,48.1556283354368,15.9375
"864",2002-05-13,-4.11608552932739,48.1556283354368,15.9375
"865",2002-05-14,NA,48.1556283354368,15.9375
"866",2002-05-15,NA,48.1556283354368,15.9375
"867",2002-05-16,NA,48.1556283354368,15.9375
"868",2002-05-17,NA,48.1556283354368,15.9375
"869",2002-05-18,NA,48.1556283354368,15.9375
"870",2002-05-19,-0.269414573907852,48.1556283354368,15.9375
"871",2002-05-20,-6.62757539749146,48.1556283354368,15.9375
"872",2002-05-21,-5.98389148712158,48.1556283354368,15.9375
"873",2002-05-22,NA,48.1556283354368,15.9375
"874",2002-05-23,-0.506877422332764,48.1556283354368,15.9375
"875",2002-05-24,-0.0252977460622787,48.1556283354368,15.9375
"876",2002-05-25,-0.313873559236526,48.1556283354368,15.9375
"877",2002-05-26,-1.29804623126984,48.1556283354368,15.9375
"878",2002-05-27,-3.32794213294983,48.1556283354368,15.9375
"879",2002-05-28,-5.81382656097412,48.1556283354368,15.9375
"880",2002-05-29,-6.898597240448,48.1556283354368,15.9375
"881",2002-05-30,NA,48.1556283354368,15.9375
"882",2002-05-31,NA,48.1556283354368,15.9375
"883",2002-06-01,-0.0777269080281258,48.1556283354368,15.9375
"884",2002-06-02,0.282292515039444,48.1556283354368,15.9375
"885",2002-06-03,-3.26588296890259,48.1556283354368,15.9375
"886",2002-06-04,-4.53662729263306,48.1556283354368,15.9375
"887",2002-06-05,-0.91198056936264,48.1556283354368,15.9375
"888",2002-06-06,-1.63442575931549,48.1556283354368,15.9375
"889",2002-06-07,-7.80294132232666,48.1556283354368,15.9375
"890",2002-06-08,-1.4067417383194,48.1556283354368,15.9375
"891",2002-06-09,-3.31971907615662,48.1556283354368,15.9375
"892",2002-06-10,-7.7700343132019,48.1556283354368,15.9375
"893",2002-06-11,NA,48.1556283354368,15.9375
"894",2002-06-12,NA,48.1556283354368,15.9375
"895",2002-06-13,NA,48.1556283354368,15.9375
"896",2002-06-14,NA,48.1556283354368,15.9375
"897",2002-06-15,NA,48.1556283354368,15.9375
"898",2002-06-16,NA,48.1556283354368,15.9375
"899",2002-06-17,NA,48.1556283354368,15.9375
"900",2002-06-18,NA,48.1556283354368,15.9375
"901",2002-06-19,NA,48.1556283354368,15.9375
"902",2002-06-20,NA,48.1556283354368,15.9375
"903",2002-06-21,NA,48.1556283354368,15.9375
"904",2002-06-22,NA,48.1556283354368,15.9375
"905",2002-06-23,NA,48.1556283354368,15.9375
"906",2002-06-24,NA,48.1556283354368,15.9375
"907",2002-06-25,NA,48.1556283354368,15.9375
"908",2002-06-26,NA,48.1556283354368,15.9375
"909",2002-06-27,NA,48.1556283354368,15.9375
"910",2002-06-28,-1.32617259025574,48.1556283354368,15.9375
"911",2002-06-29,-3.13069105148315,48.1556283354368,15.9375
"912",2002-06-30,-3.02102732658386,48.1556283354368,15.9375
"913",2002-07-01,NA,48.1556283354368,15.9375
"914",2002-07-02,1.42807769775391,48.1556283354368,15.9375
"915",2002-07-03,NA,48.1556283354368,15.9375
"916",2002-07-04,-0.409213930368423,48.1556283354368,15.9375
"917",2002-07-05,-8.74697780609131,48.1556283354368,15.9375
"918",2002-07-06,-4.93334579467773,48.1556283354368,15.9375
"919",2002-07-07,-7.15282678604126,48.1556283354368,15.9375
"920",2002-07-08,NA,48.1556283354368,15.9375
"921",2002-07-09,NA,48.1556283354368,15.9375
"922",2002-07-10,NA,48.1556283354368,15.9375
"923",2002-07-11,NA,48.1556283354368,15.9375
"924",2002-07-12,NA,48.1556283354368,15.9375
"925",2002-07-13,-3.34345436096191,48.1556283354368,15.9375
"926",2002-07-14,-5.42173385620117,48.1556283354368,15.9375
"927",2002-07-15,-6.31633329391479,48.1556283354368,15.9375
"928",2002-07-16,-2.43198800086975,48.1556283354368,15.9375
"929",2002-07-17,-6.85964441299438,48.1556283354368,15.9375
"930",2002-07-18,-8.59054565429688,48.1556283354368,15.9375
"931",2002-07-19,-4.61771583557129,48.1556283354368,15.9375
"932",2002-07-20,-0.855608463287354,48.1556283354368,15.9375
"933",2002-07-21,-0.449254214763641,48.1556283354368,15.9375
"934",2002-07-22,-2.0422306060791,48.1556283354368,15.9375
"935",2002-07-23,NA,48.1556283354368,15.9375
"936",2002-07-24,-1.80520784854889,48.1556283354368,15.9375
"937",2002-07-25,-4.82879638671875,48.1556283354368,15.9375
"938",2002-07-26,-7.70459794998169,48.1556283354368,15.9375
