"","date","precipitation","lat","lon"
"107",2000-04-16,-11.0137348175049,48.1556283354368,15.9375
"108",2000-04-17,-1.98003327846527,48.1556283354368,15.9375
"109",2000-04-18,NA,48.1556283354368,15.9375
"110",2000-04-19,NA,48.1556283354368,15.9375
"111",2000-04-20,NA,48.1556283354368,15.9375
"112",2000-04-21,NA,48.1556283354368,15.9375
"113",2000-04-22,NA,48.1556283354368,15.9375
"114",2000-04-23,NA,48.1556283354368,15.9375
"115",2000-04-24,-6.4005069732666,48.1556283354368,15.9375
"116",2000-04-25,-74.7942657470703,48.1556283354368,15.9375
"117",2000-04-26,NA,48.1556283354368,15.9375
"118",2000-04-27,NA,48.1556283354368,15.9375
"119",2000-04-28,NA,48.1556283354368,15.9375
"120",2000-04-29,-25.1258869171143,48.1556283354368,15.9375
"121",2000-04-30,NA,48.1556283354368,15.9375
"122",2000-05-01,-21.0383033752441,48.1556283354368,15.9375
"123",2000-05-02,NA,48.1556283354368,15.9375
"124",2000-05-03,NA,48.1556283354368,15.9375
"125",2000-05-04,-17.7072486877441,48.1556283354368,15.9375
"126",2000-05-05,-31.6173324584961,48.1556283354368,15.9375
"127",2000-05-06,-10.3592491149902,48.1556283354368,15.9375
"128",2000-05-07,NA,48.1556283354368,15.9375
"129",2000-05-08,NA,48.1556283354368,15.9375
"130",2000-05-09,NA,48.1556283354368,15.9375
"131",2000-05-10,NA,48.1556283354368,15.9375
"132",2000-05-11,NA,48.1556283354368,15.9375
"133",2000-05-12,10.076623916626,48.1556283354368,15.9375
"134",2000-05-13,-26.1535053253174,48.1556283354368,15.9375
"135",2000-05-14,NA,48.1556283354368,15.9375
"136",2000-05-15,NA,48.1556283354368,15.9375
"137",2000-05-16,NA,48.1556283354368,15.9375
"138",2000-05-17,NA,48.1556283354368,15.9375
"139",2000-05-18,-13.6728572845459,48.1556283354368,15.9375
"140",2000-05-19,-0.505538523197174,48.1556283354368,15.9375
"141",2000-05-20,6.66615772247314,48.1556283354368,15.9375
"142",2000-05-21,NA,48.1556283354368,15.9375
"143",2000-05-22,-3.75229120254517,48.1556283354368,15.9375
"144",2000-05-23,NA,48.1556283354368,15.9375
"145",2000-05-24,NA,48.1556283354368,15.9375
"146",2000-05-25,NA,48.1556283354368,15.9375
"147",2000-05-26,NA,48.1556283354368,15.9375
"148",2000-05-27,-0.655827581882477,48.1556283354368,15.9375
"149",2000-05-28,3.97733306884766,48.1556283354368,15.9375
"150",2000-05-29,-13.9364404678345,48.1556283354368,15.9375
"151",2000-05-30,-40.0767059326172,48.1556283354368,15.9375
"152",2000-05-31,-14.1264982223511,48.1556283354368,15.9375
"153",2000-06-01,NA,48.1556283354368,15.9375
"154",2000-06-02,NA,48.1556283354368,15.9375
"155",2000-06-03,NA,48.1556283354368,15.9375
"156",2000-06-04,NA,48.1556283354368,15.9375
"157",2000-06-05,NA,48.1556283354368,15.9375
"158",2000-06-06,NA,48.1556283354368,15.9375
"159",2000-06-07,-24.4800300598145,48.1556283354368,15.9375
"160",2000-06-08,NA,48.1556283354368,15.9375
"161",2000-06-09,NA,48.1556283354368,15.9375
"162",2000-06-10,NA,48.1556283354368,15.9375
"163",2000-06-11,NA,48.1556283354368,15.9375
"164",2000-06-12,NA,48.1556283354368,15.9375
"165",2000-06-13,NA,48.1556283354368,15.9375
"166",2000-06-14,NA,48.1556283354368,15.9375
"167",2000-06-15,-48.3350410461426,48.1556283354368,15.9375
"168",2000-06-16,-11.953179359436,48.1556283354368,15.9375
"169",2000-06-17,NA,48.1556283354368,15.9375
"170",2000-06-18,NA,48.1556283354368,15.9375
"171",2000-06-19,NA,48.1556283354368,15.9375
"172",2000-06-20,NA,48.1556283354368,15.9375
"173",2000-06-21,NA,48.1556283354368,15.9375
"174",2000-06-22,NA,48.1556283354368,15.9375
"175",2000-06-23,-0.0956633538007736,48.1556283354368,15.9375
"176",2000-06-24,0.368305832147598,48.1556283354368,15.9375
"177",2000-06-25,-13.3089475631714,48.1556283354368,15.9375
"178",2000-06-26,-15.0797414779663,48.1556283354368,15.9375
"179",2000-06-27,-31.8796653747559,48.1556283354368,15.9375
"180",2000-06-28,-26.8390369415283,48.1556283354368,15.9375
"181",2000-06-29,NA,48.1556283354368,15.9375
"182",2000-06-30,-36.4768447875977,48.1556283354368,15.9375
"183",2000-07-01,NA,48.1556283354368,15.9375
"184",2000-07-02,NA,48.1556283354368,15.9375
"185",2000-07-03,NA,48.1556283354368,15.9375
"186",2000-07-04,NA,48.1556283354368,15.9375
"187",2000-07-05,NA,48.1556283354368,15.9375
"188",2000-07-06,NA,48.1556283354368,15.9375
"189",2000-07-07,NA,48.1556283354368,15.9375
"190",2000-07-08,-34.0204925537109,48.1556283354368,15.9375
"191",2000-07-09,-42.2497177124023,48.1556283354368,15.9375
"192",2000-07-10,-12.216911315918,48.1556283354368,15.9375
"193",2000-07-11,-33.7279090881348,48.1556283354368,15.9375
"194",2000-07-12,-90.848503112793,48.1556283354368,15.9375
"195",2000-07-13,-83.1385726928711,48.1556283354368,15.9375
"196",2000-07-14,-49.725471496582,48.1556283354368,15.9375
"197",2000-07-15,-60.3086776733398,48.1556283354368,15.9375
"198",2000-07-16,-50.4899482727051,48.1556283354368,15.9375
"199",2000-07-17,-26.4844093322754,48.1556283354368,15.9375
"200",2000-07-18,-24.8603248596191,48.1556283354368,15.9375
"201",2000-07-19,-10.0170946121216,48.1556283354368,15.9375
"202",2000-07-20,-44.9145202636719,48.1556283354368,15.9375
"203",2000-07-21,NA,48.1556283354368,15.9375
"204",2000-07-22,-29.0586757659912,48.1556283354368,15.9375
"205",2000-07-23,NA,48.1556283354368,15.9375
"206",2000-07-24,NA,48.1556283354368,15.9375
"207",2000-07-25,NA,48.1556283354368,15.9375
"208",2000-07-26,NA,48.1556283354368,15.9375
"209",2000-07-27,NA,48.1556283354368,15.9375
"210",2000-07-28,-30.498571395874,48.1556283354368,15.9375
"211",2000-07-29,-30.4507503509521,48.1556283354368,15.9375
"212",2000-07-30,-37.4507751464844,48.1556283354368,15.9375
"213",2000-07-31,NA,48.1556283354368,15.9375
"214",2000-08-01,NA,48.1556283354368,15.9375
"215",2000-08-02,NA,48.1556283354368,15.9375
"216",2000-08-03,NA,48.1556283354368,15.9375
"217",2000-08-04,-38.0582389831543,48.1556283354368,15.9375
"218",2000-08-05,-19.9393997192383,48.1556283354368,15.9375
"219",2000-08-06,-19.7874164581299,48.1556283354368,15.9375
"220",2000-08-07,-27.3929615020752,48.1556283354368,15.9375
"221",2000-08-08,NA,48.1556283354368,15.9375
"222",2000-08-09,NA,48.1556283354368,15.9375
"223",2000-08-10,NA,48.1556283354368,15.9375
"224",2000-08-11,-38.9884185791016,48.1556283354368,15.9375
"225",2000-08-12,-27.9380378723145,48.1556283354368,15.9375
"226",2000-08-13,-35.3559722900391,48.1556283354368,15.9375
"227",2000-08-14,NA,48.1556283354368,15.9375
"228",2000-08-15,NA,48.1556283354368,15.9375
"229",2000-08-16,NA,48.1556283354368,15.9375
"230",2000-08-17,NA,48.1556283354368,15.9375
"231",2000-08-18,NA,48.1556283354368,15.9375
"232",2000-08-19,NA,48.1556283354368,15.9375
"233",2000-08-20,NA,48.1556283354368,15.9375
"234",2000-08-21,NA,48.1556283354368,15.9375
"235",2000-08-22,NA,48.1556283354368,15.9375
"236",2000-08-23,NA,48.1556283354368,15.9375
"237",2000-08-24,NA,48.1556283354368,15.9375
"238",2000-08-25,NA,48.1556283354368,15.9375
"239",2000-08-26,NA,48.1556283354368,15.9375
"240",2000-08-27,NA,48.1556283354368,15.9375
"241",2000-08-28,NA,48.1556283354368,15.9375
"242",2000-08-29,NA,48.1556283354368,15.9375
"243",2000-08-30,-28.0884189605713,48.1556283354368,15.9375
"244",2000-08-31,NA,48.1556283354368,15.9375
"245",2000-09-01,NA,48.1556283354368,15.9375
"246",2000-09-02,-12.0949840545654,48.1556283354368,15.9375
"247",2000-09-03,-20.0276927947998,48.1556283354368,15.9375
"248",2000-09-04,-26.3450088500977,48.1556283354368,15.9375
"249",2000-09-05,NA,48.1556283354368,15.9375
"250",2000-09-06,-18.992748260498,48.1556283354368,15.9375
"251",2000-09-07,-30.1249103546143,48.1556283354368,15.9375
"252",2000-09-08,NA,48.1556283354368,15.9375
"253",2000-09-09,NA,48.1556283354368,15.9375
"254",2000-09-10,NA,48.1556283354368,15.9375
"255",2000-09-11,NA,48.1556283354368,15.9375
"256",2000-09-12,NA,48.1556283354368,15.9375
"257",2000-09-13,-8.82132434844971,48.1556283354368,15.9375
"258",2000-09-14,NA,48.1556283354368,15.9375
"259",2000-09-15,NA,48.1556283354368,15.9375
"260",2000-09-16,-5.37634897232056,48.1556283354368,15.9375
"261",2000-09-17,-12.5624771118164,48.1556283354368,15.9375
"262",2000-09-18,-13.2778167724609,48.1556283354368,15.9375
"263",2000-09-19,NA,48.1556283354368,15.9375
"264",2000-09-20,NA,48.1556283354368,15.9375
"265",2000-09-21,-5.98351955413818,48.1556283354368,15.9375
"266",2000-09-22,NA,48.1556283354368,15.9375
"267",2000-09-23,NA,48.1556283354368,15.9375
"268",2000-09-24,NA,48.1556283354368,15.9375
"269",2000-09-25,-6.90370512008667,48.1556283354368,15.9375
"270",2000-09-26,NA,48.1556283354368,15.9375
"271",2000-09-27,NA,48.1556283354368,15.9375
"272",2000-09-28,NA,48.1556283354368,15.9375
"273",2000-09-29,NA,48.1556283354368,15.9375
"274",2000-09-30,-27.276309967041,48.1556283354368,15.9375
"275",2000-10-01,-63.4959030151367,48.1556283354368,15.9375
"276",2000-10-02,-33.2112503051758,48.1556283354368,15.9375
"277",2000-10-03,-49.8385848999023,48.1556283354368,15.9375
"278",2000-10-04,-10.2643642425537,48.1556283354368,15.9375
"279",2000-10-05,-29.9454212188721,48.1556283354368,15.9375
"280",2000-10-06,-64.0490341186523,48.1556283354368,15.9375
"281",2000-10-07,-40.9691314697266,48.1556283354368,15.9375
"282",2000-10-08,-13.9831190109253,48.1556283354368,15.9375
"283",2000-10-09,-28.9326705932617,48.1556283354368,15.9375
"284",2000-10-10,-57.5367546081543,48.1556283354368,15.9375
"285",2000-10-11,-4.17297220230103,48.1556283354368,15.9375
"286",2000-10-12,-6.63916540145874,48.1556283354368,15.9375
"287",2000-10-13,1.63837349414825,48.1556283354368,15.9375
"288",2000-10-14,-0.180888935923576,48.1556283354368,15.9375
"289",2000-10-15,-10.9049234390259,48.1556283354368,15.9375
"290",2000-10-16,-5.97262668609619,48.1556283354368,15.9375
"291",2000-10-17,-42.6795425415039,48.1556283354368,15.9375
"292",2000-10-18,-60.7098541259766,48.1556283354368,15.9375
"293",2000-10-19,-50.8454856872559,48.1556283354368,15.9375
"294",2000-10-20,-26.2818946838379,48.1556283354368,15.9375
"295",2000-10-21,NA,48.1556283354368,15.9375
"296",2000-10-22,NA,48.1556283354368,15.9375
"297",2000-10-23,-8.85726165771484,48.1556283354368,15.9375
"298",2000-10-24,-7.49505090713501,48.1556283354368,15.9375
"299",2000-10-25,-8.38272857666016,48.1556283354368,15.9375
"300",2000-10-26,-21.1377868652344,48.1556283354368,15.9375
"301",2000-10-27,-20.7219009399414,48.1556283354368,15.9375
"302",2000-10-28,NA,48.1556283354368,15.9375
"303",2000-10-29,-7.83863019943237,48.1556283354368,15.9375
"304",2000-10-30,-4.45413494110107,48.1556283354368,15.9375
"305",2000-10-31,-9.45927810668945,48.1556283354368,15.9375
"306",2000-11-01,-62.4743232727051,48.1556283354368,15.9375
"307",2000-11-02,1.45318460464478,48.1556283354368,15.9375
"308",2000-11-03,-39.709358215332,48.1556283354368,15.9375
"309",2000-11-04,-45.0511207580566,48.1556283354368,15.9375
"310",2000-11-05,-16.1724739074707,48.1556283354368,15.9375
"311",2000-11-06,-18.4692554473877,48.1556283354368,15.9375
"312",2000-11-07,-51.7969627380371,48.1556283354368,15.9375
"313",2000-11-08,-44.5866203308105,48.1556283354368,15.9375
"314",2000-11-09,-19.2973442077637,48.1556283354368,15.9375
"315",2000-11-10,0.942620158195496,48.1556283354368,15.9375
"316",2000-11-11,NA,48.1556283354368,15.9375
"317",2000-11-12,NA,48.1556283354368,15.9375
"318",2000-11-13,7.4994330406189,48.1556283354368,15.9375
"319",2000-11-14,5.67612934112549,48.1556283354368,15.9375
"320",2000-11-15,-16.7120838165283,48.1556283354368,15.9375
"321",2000-11-16,-50.1691246032715,48.1556283354368,15.9375
"322",2000-11-17,2.16936302185059,48.1556283354368,15.9375
"323",2000-11-18,-15.9462337493896,48.1556283354368,15.9375
"324",2000-11-19,2.95736217498779,48.1556283354368,15.9375
"325",2000-11-20,-48.8686065673828,48.1556283354368,15.9375
"326",2000-11-21,-63.5519256591797,48.1556283354368,15.9375
"327",2000-11-22,-60.8131675720215,48.1556283354368,15.9375
"328",2000-11-23,-15.8466634750366,48.1556283354368,15.9375
"329",2000-11-24,-27.7910633087158,48.1556283354368,15.9375
"330",2000-11-25,-53.3445930480957,48.1556283354368,15.9375
"331",2000-11-26,-86.3222961425781,48.1556283354368,15.9375
"332",2000-11-27,-66.5552291870117,48.1556283354368,15.9375
"333",2000-11-28,-8.14726257324219,48.1556283354368,15.9375
"334",2000-11-29,2.62224698066711,48.1556283354368,15.9375
"335",2000-11-30,7.44553375244141,48.1556283354368,15.9375
"336",2000-12-01,0.191022589802742,48.1556283354368,15.9375
"337",2000-12-02,-1.53875529766083,48.1556283354368,15.9375
"338",2000-12-03,5.20085334777832,48.1556283354368,15.9375
"339",2000-12-04,-6.4014744758606,48.1556283354368,15.9375
"340",2000-12-05,-13.0512838363647,48.1556283354368,15.9375
"341",2000-12-06,-11.5023756027222,48.1556283354368,15.9375
"342",2000-12-07,-20.028341293335,48.1556283354368,15.9375
"343",2000-12-08,-9.96470165252686,48.1556283354368,15.9375
"344",2000-12-09,3.94987678527832,48.1556283354368,15.9375
"345",2000-12-10,-9.80624103546143,48.1556283354368,15.9375
"346",2000-12-11,-18.9608993530273,48.1556283354368,15.9375
"347",2000-12-12,-7.93319606781006,48.1556283354368,15.9375
"348",2000-12-13,-7.42487525939941,48.1556283354368,15.9375
"349",2000-12-14,-0.882710099220276,48.1556283354368,15.9375
"350",2000-12-15,-5.41114139556885,48.1556283354368,15.9375
"351",2000-12-16,NA,48.1556283354368,15.9375
"352",2000-12-17,-20.9777908325195,48.1556283354368,15.9375
"353",2000-12-18,-18.8245239257812,48.1556283354368,15.9375
"354",2000-12-19,-13.0959253311157,48.1556283354368,15.9375
"355",2000-12-20,-26.5719203948975,48.1556283354368,15.9375
"356",2000-12-21,-46.232120513916,48.1556283354368,15.9375
"357",2000-12-22,NA,48.1556283354368,15.9375
"358",2000-12-23,-7.37127685546875,48.1556283354368,15.9375
"359",2000-12-24,-7.90483045578003,48.1556283354368,15.9375
"360",2000-12-25,-24.2788791656494,48.1556283354368,15.9375
"361",2000-12-26,-53.8846855163574,48.1556283354368,15.9375
"362",2000-12-27,-101.726432800293,48.1556283354368,15.9375
"363",2000-12-28,-120.754302978516,48.1556283354368,15.9375
"364",2000-12-29,-67.6129760742188,48.1556283354368,15.9375
"365",2000-12-30,-102.246566772461,48.1556283354368,15.9375
"366",2000-12-31,-39.3625068664551,48.1556283354368,15.9375
"367",2001-01-01,NA,48.1556283354368,15.9375
"368",2001-01-02,4.82116508483887,48.1556283354368,15.9375
"369",2001-01-03,-8.51040077209473,48.1556283354368,15.9375
"370",2001-01-04,-48.8150672912598,48.1556283354368,15.9375
"371",2001-01-05,-19.60693359375,48.1556283354368,15.9375
"372",2001-01-06,-5.16413879394531,48.1556283354368,15.9375
"373",2001-01-07,-43.8363189697266,48.1556283354368,15.9375
"374",2001-01-08,-78.6160278320312,48.1556283354368,15.9375
"375",2001-01-09,-84.2780380249023,48.1556283354368,15.9375
"376",2001-01-10,4.07633638381958,48.1556283354368,15.9375
"377",2001-01-11,5.62698030471802,48.1556283354368,15.9375
"378",2001-01-12,-10.2755546569824,48.1556283354368,15.9375
"379",2001-01-13,NA,48.1556283354368,15.9375
"380",2001-01-14,NA,48.1556283354368,15.9375
"381",2001-01-15,-37.1006278991699,48.1556283354368,15.9375
"382",2001-01-16,-41.2761688232422,48.1556283354368,15.9375
"383",2001-01-17,-16.4201736450195,48.1556283354368,15.9375
"384",2001-01-18,-15.1231060028076,48.1556283354368,15.9375
"385",2001-01-19,-19.6976375579834,48.1556283354368,15.9375
"386",2001-01-20,-28.7179546356201,48.1556283354368,15.9375
"387",2001-01-21,-46.3218307495117,48.1556283354368,15.9375
"388",2001-01-22,-27.9591579437256,48.1556283354368,15.9375
"389",2001-01-23,-17.3406448364258,48.1556283354368,15.9375
"390",2001-01-24,0.51202380657196,48.1556283354368,15.9375
"391",2001-01-25,-8.57450389862061,48.1556283354368,15.9375
"392",2001-01-26,2.20488548278809,48.1556283354368,15.9375
"393",2001-01-27,-10.9108848571777,48.1556283354368,15.9375
"394",2001-01-28,-27.1918792724609,48.1556283354368,15.9375
"395",2001-01-29,-38.5110359191895,48.1556283354368,15.9375
"396",2001-01-30,-60.1057929992676,48.1556283354368,15.9375
"397",2001-01-31,NA,48.1556283354368,15.9375
"398",2001-02-01,NA,48.1556283354368,15.9375
"399",2001-02-02,NA,48.1556283354368,15.9375
"400",2001-02-03,-7.95668506622314,48.1556283354368,15.9375
"401",2001-02-04,-16.1925888061523,48.1556283354368,15.9375
"402",2001-02-05,-13.8665208816528,48.1556283354368,15.9375
"403",2001-02-06,-9.60595512390137,48.1556283354368,15.9375
"404",2001-02-07,-6.72950839996338,48.1556283354368,15.9375
"405",2001-02-08,-1.8750536441803,48.1556283354368,15.9375
"406",2001-02-09,-12.8805484771729,48.1556283354368,15.9375
"407",2001-02-10,-45.7222290039062,48.1556283354368,15.9375
"408",2001-02-11,NA,48.1556283354368,15.9375
"409",2001-02-12,-6.67490005493164,48.1556283354368,15.9375
"410",2001-02-13,NA,48.1556283354368,15.9375
"411",2001-02-14,NA,48.1556283354368,15.9375
"412",2001-02-15,NA,48.1556283354368,15.9375
"413",2001-02-16,-9.31787300109863,48.1556283354368,15.9375
"414",2001-02-17,-13.7729864120483,48.1556283354368,15.9375
"415",2001-02-18,NA,48.1556283354368,15.9375
"416",2001-02-19,NA,48.1556283354368,15.9375
"417",2001-02-20,NA,48.1556283354368,15.9375
"418",2001-02-21,NA,48.1556283354368,15.9375
"419",2001-02-22,-58.2993431091309,48.1556283354368,15.9375
"420",2001-02-23,NA,48.1556283354368,15.9375
"421",2001-02-24,-56.290412902832,48.1556283354368,15.9375
"422",2001-02-25,NA,48.1556283354368,15.9375
"423",2001-02-26,-40.0989265441895,48.1556283354368,15.9375
"424",2001-02-27,-27.0169467926025,48.1556283354368,15.9375
"425",2001-02-28,-41.9179611206055,48.1556283354368,15.9375
"426",2001-03-01,-42.8788452148438,48.1556283354368,15.9375
"427",2001-03-02,-71.208366394043,48.1556283354368,15.9375
"428",2001-03-03,-32.0329170227051,48.1556283354368,15.9375
"429",2001-03-04,-9.53260040283203,48.1556283354368,15.9375
"430",2001-03-05,-20.5712814331055,48.1556283354368,15.9375
"431",2001-03-06,-40.8154258728027,48.1556283354368,15.9375
"432",2001-03-07,-6.11859655380249,48.1556283354368,15.9375
"433",2001-03-08,-14.062783241272,48.1556283354368,15.9375
"434",2001-03-09,-39.9669761657715,48.1556283354368,15.9375
"435",2001-03-10,-22.9945831298828,48.1556283354368,15.9375
"436",2001-03-11,-10.5787420272827,48.1556283354368,15.9375
"437",2001-03-12,-5.18809604644775,48.1556283354368,15.9375
"438",2001-03-13,-43.657283782959,48.1556283354368,15.9375
"439",2001-03-14,2.89035677909851,48.1556283354368,15.9375
"440",2001-03-15,NA,48.1556283354368,15.9375
"441",2001-03-16,-2.16316866874695,48.1556283354368,15.9375
"442",2001-03-17,0.192157387733459,48.1556283354368,15.9375
"443",2001-03-18,-6.70430469512939,48.1556283354368,15.9375
"444",2001-03-19,NA,48.1556283354368,15.9375
"445",2001-03-20,-12.1543455123901,48.1556283354368,15.9375
"446",2001-03-21,-6.25801753997803,48.1556283354368,15.9375
"447",2001-03-22,-7.73242616653442,48.1556283354368,15.9375
"448",2001-03-23,NA,48.1556283354368,15.9375
"449",2001-03-24,NA,48.1556283354368,15.9375
"450",2001-03-25,NA,48.1556283354368,15.9375
"451",2001-03-26,NA,48.1556283354368,15.9375
"452",2001-03-27,-37.2190856933594,48.1556283354368,15.9375
"453",2001-03-28,-40.1262702941895,48.1556283354368,15.9375
"454",2001-03-29,-9.3480339050293,48.1556283354368,15.9375
"455",2001-03-30,-13.3262205123901,48.1556283354368,15.9375
"456",2001-03-31,-18.1401386260986,48.1556283354368,15.9375
"457",2001-04-01,NA,48.1556283354368,15.9375
"458",2001-04-02,NA,48.1556283354368,15.9375
"459",2001-04-03,NA,48.1556283354368,15.9375
"460",2001-04-04,0.135938361287117,48.1556283354368,15.9375
"461",2001-04-05,-54.114330291748,48.1556283354368,15.9375
"462",2001-04-06,-20.1085186004639,48.1556283354368,15.9375
"463",2001-04-07,-34.0420761108398,48.1556283354368,15.9375
"464",2001-04-08,-80.5711288452148,48.1556283354368,15.9375
"465",2001-04-09,-8.43646430969238,48.1556283354368,15.9375
"466",2001-04-10,-2.35815668106079,48.1556283354368,15.9375
"467",2001-04-11,-50.0805473327637,48.1556283354368,15.9375
"468",2001-04-12,-63.5542793273926,48.1556283354368,15.9375
"469",2001-04-13,4.06012058258057,48.1556283354368,15.9375
